cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT38.2_LON-35.7,-0.3285110586078341,-0.3677675948968228,-0.2892545223188454,deep,4200,0.011016769294618187,0.30927585559532916,0,1
LAT54.0_LON7.6,-0.3436378366729619,-0.3528242084772531,-0.33445146486867067,shallow,95,0.15055691574123783,1.8445384524444286,1,0
LAT36.4_LON-33.1,-0.3083946095921202,-0.37496205714814645,-0.24182716203609378,deep,4200,0.005903040254662031,-0.27337124819206304,0,0
LAT52.3_LON3.1,-0.3444531839038093,-0.35604342307883685,-0.33286294472878175,shallow,95,0.30417591115938436,1.8231562134309829,1,0
LAT52.4_LON4.5,-0.3475387813320066,-0.3546616961673663,-0.3404158664966469,shallow,95,2.0079881373801776,0.9851522051167516,1,0
LAT39.0_LON-36.9,-0.3303200948494095,-0.3616365235895462,-0.29900366610927287,deep,4200,0.03229178540447409,0.7187232034084167,0,0
LAT54.1_LON4.6,-0.34728879321332234,-0.3527236040377863,-0.3418539823888584,shallow,95,0.0094941263839799,1.6012536036261864,1,0
LAT57.7_LON3.4,-0.34454346402839836,-0.3529653822656242,-0.33612154579117265,shallow,95,0.021641681957822106,1.9737606109406185,1,0
LAT57.1_LON7.1,-0.3476741744486688,-0.35358448368804013,-0.3417638652092974,shallow,95,0.06693191162149509,2.350485264066003,1,0
LAT36.8_LON-31.9,-0.3338810652945589,-0.37314919005573904,-0.29461294053337866,deep,4200,0.02168086762096353,0.5478368021048586,0,1
LAT42.0_LON-41.8,-0.34439007288162876,-0.355620773122541,-0.3331593726407163,deep,4500,0.048315922653378834,0.18313445382446206,0,0
LAT37.8_LON-39.9,-0.346338180390829,-0.3541615490614791,-0.3385148117201783,deep,4200,0.009975550245431711,0.9300606596135131,0,0
LAT56.4_LON6.8,-0.3457370850231024,-0.3521456961975134,-0.3393284738486914,shallow,95,0.052872655481539,2.361615541926749,1,0
LAT42.1_LON-44.5,-0.3465751232719858,-0.3528122182644661,-0.3403380282795054,deep,4500,0.007907107026752128,0.39175829485297897,0,0
LAT52.7_LON2.7,-0.34191298021908273,-0.3497555368715492,-0.33407042356661615,shallow,95,0.3442992312402664,1.480372884600083,1,0
LAT38.5_LON-36.7,-0.33316007629318295,-0.3793358072796265,-0.28698434530673905,deep,4200,0.0023735315959949746,0.47437778130402386,0,0
LAT41.0_LON-38.3,-0.3437713117763914,-0.3544373865831057,-0.33310523696967714,deep,4500,0.08462423852984914,0.6977400398559443,0,0
LAT55.5_LON5.2,-0.3485929426738492,-0.3571939045653235,-0.3399919807823752,shallow,95,0.43140896040365745,1.6386615857941627,1,0
LAT51.7_LON1.7,-0.3475531188564246,-0.35508678884724515,-0.34001944886560403,shallow,60,0.12050711006364109,1.4364975839183622,1,0
LAT50.5_LON-0.5,-0.3444504519735575,-0.35106831405566646,-0.3378325898914483,shallow,60,3.396117862357701,-0.3454884841730125,1,0
LAT38.5_LON-39.6,-0.33745206073817935,-0.3696725313155381,-0.3052315901608206,deep,4200,0.038231212346338875,0.5123004684652569,0,0
LAT36.9_LON-38.6,-0.27379329059706364,-0.3961681507496686,-0.15141843044445868,deep,4200,0.03675335305071935,0.024962515825590892,0,1
LAT41.1_LON-44.4,-0.3432390343197608,-0.35689423127889874,-0.3295838373606229,deep,4500,0.009776822953785905,0.19279057200122884,0,0
LAT48.8_LON-1.6,-0.3440411469267751,-0.3542155069256809,-0.3338667869278696,shallow,60,0.28887111072671856,1.6510610459622406,1,0
LAT37.1_LON-37.5,-0.33532612838387166,-0.366159745057077,-0.3044925117106663,deep,4200,0.012998444259198895,0.5594659870881283,0,0
LAT53.7_LON6.5,-0.3435843526580788,-0.3582180137426897,-0.3289506915734681,shallow,95,0.7848776368190178,1.0920689520427154,1,0
LAT56.6_LON6.8,-0.34640168438389274,-0.35161962243642547,-0.34118374633136,shallow,95,0.025571444175719448,1.9775300817765247,1,0
LAT49.3_LON-4.2,-0.3458399680731605,-0.3536933901499372,-0.33798654599638367,shallow,60,0.22223589055472284,1.912515112685895,1,1
LAT48.3_LON-4.7,-0.34353415430753687,-0.3529462835770404,-0.3341220250380329,shallow,60,0.0049709812670838145,1.5693989150418224,1,0
LAT48.8_LON-3.4,-0.34718528540758203,-0.35209280069632304,-0.34227777011884114,shallow,60,0.031141406293679348,1.3996647126945838,1,0
LAT50.8_LON1.2,-0.3454044825676423,-0.3558995251155928,-0.33490944001969175,shallow,60,1.627562523699455,1.0887254959541774,1,1
LAT40.7_LON-41.8,-0.3418700626097359,-0.34748697898159364,-0.33625314623787816,deep,4500,0.019287743193397842,0.5245803109732635,0,0
LAT49.8_LON-4.8,-0.3455276984215882,-0.35130234293692697,-0.33975305390624944,shallow,60,2.0037504878090266,0.7016464891066873,1,0
LAT56.1_LON4.8,-0.3451980999718837,-0.35725752265730076,-0.33313867728646657,shallow,95,0.29309756439411533,1.9404327144058484,1,0
LAT37.2_LON-36.6,-0.33580391406412136,-0.36711359960791234,-0.30449422852033037,deep,4200,0.006571995504004955,-0.22550229112063216,0,0
LAT40.2_LON-43.2,-0.33955833165593097,-0.3543572752872816,-0.3247593880245803,deep,4500,0.01875033981317257,0.11267392280414651,0,0
LAT50.2_LON-4.5,-0.3393324820194795,-0.35072511894389,-0.32793984509506857,shallow,60,1.6755257753845612,0.7721815503348733,1,1
LAT56.3_LON4.2,-0.34500026432803543,-0.35585242016772245,-0.3341481084883484,shallow,95,0.24402591823729464,1.099624397294021,1,1
LAT57.5_LON7.5,-0.3437798908153595,-0.3524346738744213,-0.33512510775629756,shallow,95,1.5096164766197,1.525589164067011,1,1
LAT57.7_LON6.5,-0.34631436551275196,-0.3524814841108411,-0.3401472469146627,shallow,95,0.28123270539007905,1.6579474029176908,1,0
LAT52.5_LON3.9,-0.34321924035189755,-0.3527561810858428,-0.3336822996179526,shallow,95,1.6294406365543048,0.9077201657744055,1,0
LAT57.9_LON7.5,-0.3513174350046276,-0.35988856776852995,-0.3427463022407252,shallow,95,0.2948497233317248,1.9645792814521925,1,0
LAT56.0_LON4.1,-0.3462041448422469,-0.35196632417884977,-0.3404419655056442,shallow,95,0.023155927940644375,1.290210647802476,1,0
LAT54.1_LON2.4,-0.3470961345442717,-0.35251057709050654,-0.34168169199803705,shallow,95,0.029565582840206276,1.5333403735456357,1,0
LAT50.2_LON-4.6,-0.3427366457392991,-0.35236914825405574,-0.3331041432245426,shallow,60,0.6117889647714594,1.1256089990744111,1,0
LAT52.2_LON2.6,-0.35552455424758383,-0.3787810554235674,-0.3322680530716004,shallow,95,0.002768187203347913,1.6964791892775966,1,0
LAT35.9_LON-34.4,-0.24609128832722899,-0.5012921950830934,0.00910961842863528,deep,4200,0.010624912663203923,0.6580175930038314,0,0
LAT49.4_LON-4.6,-0.34458629134633484,-0.3546536953590818,-0.3345188873335882,shallow,60,0.2155715288447417,1.23088100935306,1,0
LAT52.4_LON4.5,-0.3439480864397133,-0.3532771090471364,-0.3346190638322901,shallow,95,1.2543246802292454,1.5399548027841508,1,0
LAT49.4_LON-3.4,-0.34698459753983585,-0.35067450548453116,-0.34329468959514065,shallow,60,0.02139537207521885,1.6981550739034674,1,0
LAT44.6_LON-40.0,-0.34111211455204526,-0.3530118722599416,-0.32921235684414896,deep,4500,0.0516858896835415,0.21451261854566123,0,0
LAT48.8_LON-1.9,-0.348389438140062,-0.35820127624210485,-0.3385776000380192,shallow,60,0.07912704978629474,1.4203320888171407,1,0
LAT50.2_LON-2.3,-0.33962084082826816,-0.3516931593399328,-0.32754852231660364,shallow,60,0.21653157759170666,1.2482049989312292,1,1
LAT44.2_LON-43.4,-0.3479543032986066,-0.35439755787742266,-0.34151104871979043,deep,4500,0.02066763833116379,0.43261020018107393,0,0
LAT36.6_LON-38.3,-0.34224896164493424,-0.35077863724270497,-0.33371928604716383,deep,4200,0.01798901835785342,0.9015293466989334,0,0
LAT54.7_LON6.9,-0.34695448688668074,-0.3524512709075544,-0.34145770286580684,shallow,95,0.3652747569246842,1.380979672391808,1,0
LAT51.0_LON1.2,-0.34725306627368313,-0.35832383279274577,-0.3361822997546204,shallow,60,0.0052340850053191074,2.0454244795359355,1,0
LAT53.9_LON5.1,-0.34658848634100503,-0.35237421628211657,-0.3408027563998936,shallow,95,0.24533304000065512,1.8861464572424333,1,0
LAT43.7_LON-43.6,-0.3476335880814306,-0.35373475691576517,-0.34153241924709565,deep,4500,0.011590559362046216,1.0375104080584419,0,0
LAT53.7_LON2.2,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.08424917575406692,1.409309039211879,1,1
LAT56.8_LON6.1,-0.346046524175978,-0.3569487123733891,-0.33514433597856685,shallow,95,0.007000238822621971,1.4723628513236977,1,0
LAT52.1_LON2.6,-0.34866203721890526,-0.3557297250457712,-0.34159434939203953,shallow,95,0.14014192627343441,2.1206316900509816,1,0
LAT51.4_LON-3.1,-0.3463042769124054,-0.35275519230288993,-0.33985336152192086,shallow,60,0.14477423145193877,1.3800010756201193,1,0
LAT53.8_LON7.0,-0.34584813867198166,-0.3570119083771696,-0.3346843689667937,shallow,95,0.0024938875613579278,1.6894916301742338,1,0
LAT55.6_LON4.4,-0.3481295092480809,-0.3544479240488862,-0.34181109444727514,shallow,95,0.09187358621101303,1.4615692447690032,1,0
LAT57.9_LON4.8,-0.3451342754000843,-0.35644809769941727,-0.33382045310075154,shallow,95,0.05894923224439879,1.5634563844562437,1,0
LAT56.9_LON2.4,-0.34432923878493393,-0.35586392602565264,-0.3327945515442151,shallow,95,0.3389279964139523,1.5833436506904484,1,0
LAT56.8_LON7.3,-0.345810105466099,-0.3531106668965864,-0.3385095440356117,shallow,95,0.5597867908068479,1.5205552098848236,1,0
LAT50.1_LON-0.2,-0.3481778580100008,-0.35718840347274133,-0.33916731254726035,shallow,60,3.8588249717076017,0.276505322930219,1,0
LAT56.2_LON5.3,-0.34722052104030265,-0.35489920892355825,-0.33954183315704706,shallow,95,0.03148847931007484,1.5883543860142129,1,0
LAT53.3_LON5.1,-0.3507837740873386,-0.3603405250801119,-0.3412270230945654,shallow,95,0.6829557269881672,1.440783924086765,1,0
LAT37.8_LON-37.9,-0.34117304896439726,-0.34860461379350993,-0.3337414841352847,deep,4200,0.01063890754289729,0.4847049032470019,0,0
LAT50.4_LON-1.0,-0.34795909862968843,-0.3573592204304008,-0.3385589768289763,shallow,60,0.06038510690093819,1.3255329609576507,1,0
LAT50.2_LON-3.9,-0.3444504519735575,-0.35106831405566646,-0.3378325898914483,shallow,60,0.21277535188200705,1.3182886884234155,1,0
LAT49.0_LON-4.1,-0.34600661105503394,-0.3539513467269346,-0.3380618753831335,shallow,60,0.042015427815425194,1.4476311098127708,1,0
LAT56.3_LON3.0,-0.3438590739466275,-0.3544333072432812,-0.3332848406499736,shallow,95,0.1205462957267825,1.6267590257225768,1,0
LAT40.0_LON-40.4,-0.33997622435364644,-0.3505027285610433,-0.32944972014624957,deep,4500,0.017062557322152554,0.028162556654822063,0,0
LAT49.5_LON-4.7,-0.3450935827356834,-0.35500113060913435,-0.3351860348622325,shallow,60,0.40015839404836984,1.4700196230308413,1,1
LAT50.7_LON-0.9,-0.342143569711183,-0.35082496437642163,-0.3334621750459442,shallow,60,0.06907312821458018,1.9948646787047113,1,0
LAT42.8_LON-39.4,-0.3445859493675724,-0.3571934656815709,-0.33197843305357394,deep,4500,0.08498810540187668,0.3573946466370823,0,0
LAT42.5_LON-40.4,-0.34262294032915086,-0.35382752324014427,-0.33141835741815756,deep,4500,0.06622377070901074,-0.30696278202358235,0,0
LAT49.2_LON-4.1,-0.34822040145070804,-0.3587968587363017,-0.3376439441651144,shallow,60,0.08858478948307189,2.2276497137874065,1,0
LAT54.4_LON5.4,-0.3473045930702316,-0.3527153869182118,-0.3418937992222518,shallow,95,0.03928362729928004,2.145763414020904,1,0
LAT42.1_LON-38.9,-0.3449262737274289,-0.35411934678121837,-0.33573320067363943,deep,4500,0.022803256972371535,0.4939179147302244,0,0
LAT42.3_LON-41.7,-0.34264166483653385,-0.35473944616010233,-0.3305438835129654,deep,4500,0.021160258096370288,0.5803787906194586,0,0
LAT37.5_LON-32.8,-0.33316007629318295,-0.3793358072796265,-0.28698434530673905,deep,4200,0.016908613645525525,0.25897841305807734,0,0
LAT49.1_LON-2.2,-0.34586977552020837,-0.3529335062105587,-0.33880604482985804,shallow,60,0.027695866913172492,1.8890253719256953,1,0
LAT49.7_LON-0.8,-0.3459380337619226,-0.3572850193749103,-0.33459104814893503,shallow,60,1.7134910850167264,0.888346634562285,1,1
LAT50.4_LON0.7,-0.33953493626431563,-0.35115605310004183,-0.32791381942858955,shallow,60,1.5025070777354699,0.8781145027260018,1,0
LAT38.8_LON-38.9,-0.3353840489052128,-0.36725253901714644,-0.30351555879327924,deep,4200,0.026259992256633082,-0.0432396487239442,0,0
LAT53.4_LON5.0,-0.3443361190317999,-0.3549433780643468,-0.3337288599992531,shallow,95,1.2223351842261478,1.2859355198443692,1,1
LAT49.3_LON-0.1,-0.3444351660681024,-0.3526671203130057,-0.33620321182319945,shallow,60,0.8405548661911072,1.2007463116640513,1,1
LAT50.5_LON1.4,-0.3430878285688656,-0.35250433563265177,-0.33367132150507944,shallow,60,1.26807045106407,1.1224943895695307,1,0
LAT38.6_LON-35.5,-0.34281409161473736,-0.352528565232943,-0.3330996179965319,deep,4200,0.03484725043648283,0.34088227914446306,0,0
LAT53.3_LON2.6,-0.34732291364921,-0.3518700743796726,-0.34277575291874735,shallow,95,0.2024667234998732,1.1025154581068197,1,0
LAT39.3_LON-33.9,-0.3361212791652964,-0.36654652840027396,-0.3056960299303187,deep,4200,0.03866505361683323,0.5384283955906287,0,0
LAT40.2_LON-43.9,-0.3432558880386133,-0.3531911837635158,-0.33332059231371053,deep,4500,0.0066223770709010745,0.5690388724826563,0,0
LAT52.7_LON3.2,-0.3457798528077542,-0.3556791405244902,-0.33588056509101855,shallow,95,0.09117664120228337,1.643985376324071,1,0
LAT52.0_LON1.8,-0.34707392837329665,-0.35266271313604136,-0.3414851436105518,shallow,60,0.04415104645663294,1.583549841891066,1,0
LAT54.1_LON7.6,-0.33400408225981726,-0.35992216812318856,-0.30808599639644596,shallow,95,0.18000214261608116,1.8136160463772406,1,0
LAT50.4_LON0.2,-0.3487136681035249,-0.35600383176972256,-0.3414235044373272,shallow,60,0.17208943763745171,1.698325884281521,1,0
LAT49.7_LON-1.2,-0.3451619659062,-0.35680375586457724,-0.3335201759478228,shallow,60,0.058630148987390024,1.027526403567808,1,0
LAT53.3_LON5.1,-0.34444824923785206,-0.35475841271463365,-0.33413808576107046,shallow,95,0.5440089634405464,2.0179522518591817,1,0
LAT35.3_LON-34.0,-0.33458478928087904,-0.36984045302929025,-0.2993291255324678,deep,4200,0.017574769918929777,0.5952863689968327,0,0
LAT50.4_LON-3.0,-0.3479035662626848,-0.3532280391176283,-0.3425790934077411,shallow,60,0.6618178606993063,1.3905066210214674,1,0
LAT35.3_LON-36.6,-0.34367426258114186,-0.3555140184755642,-0.33183450668672,deep,4200,0.0076635961200875475,0.7018430796896896,0,0
LAT49.0_LON-4.7,-0.34378549262035357,-0.3551160620939323,-0.33245492314677483,shallow,60,0.0679479398872335,1.4443325950813375,1,0
LAT36.3_LON-36.3,-0.34380545598418744,-0.35065482278525845,-0.336956089183117,deep,4200,0.00209083502618897,0.0325720207284268,0,0
LAT56.5_LON3.6,-0.34429264555435257,-0.35568428607716984,-0.3329010050315353,shallow,95,0.013479868120650705,1.6107673688757265,1,1
LAT35.1_LON-35.1,-0.3297783856683066,-0.36443161546691577,-0.29512515586969773,deep,4200,0.017605558654255178,0.3160734975310481,0,0
LAT36.4_LON-38.9,-0.33429989106719227,-0.36493027022189484,-0.3036695119124898,deep,4200,0.018809118307884707,0.28250142749425106,0,0
LAT49.9_LON-2.4,-0.347728974390767,-0.35143067300722236,-0.34402727577431164,shallow,60,0.16641311443382217,1.845682159209825,1,0
LAT53.1_LON4.8,-0.3437280490987666,-0.3537632309396886,-0.33369286725784447,shallow,95,1.3374094819928242,1.055802025429863,1,0
LAT50.0_LON-3.6,-0.3457115556325891,-0.35327923499314545,-0.33814387627203274,shallow,60,1.0249542000068441,1.1652067478678445,1,0
LAT56.1_LON7.4,-0.3340761174396753,-0.3594076019994793,-0.3087446328798712,shallow,95,0.033783639579786966,2.13320194395701,1,0
LAT56.4_LON7.3,-0.3418396470955066,-0.3493131468657108,-0.33436614732530257,shallow,95,0.011279873032853478,1.9171145803802137,1,0
LAT55.9_LON3.4,-0.34330513764054044,-0.35410645992257017,-0.3325038153585107,shallow,95,0.030895096411076094,1.9392605297261594,1,0
LAT57.7_LON4.4,-0.34671139842601423,-0.35699141958426867,-0.33643137726776,shallow,95,0.44046644654120426,1.4741662827162552,1,0
LAT50.7_LON-0.7,-0.3469718177465542,-0.3524630447698127,-0.34148059072329584,shallow,60,0.005455204104474301,1.5360013540488708,1,0
LAT50.1_LON-0.4,-0.3444480308471062,-0.3550487845377256,-0.3338472771564869,shallow,60,3.908100943107948,-0.05143387271726292,1,0
LAT51.4_LON1.8,-0.34822040145070804,-0.3587968587363017,-0.3376439441651144,shallow,60,1.0324666514262435,1.1378652955279132,1,1
LAT36.0_LON-33.7,-0.34373674904192303,-0.3537262113581699,-0.3337472867256763,deep,4200,0.011890049787484262,-0.028568469199939106,0,0
LAT55.6_LON2.4,-0.3419492965610245,-0.34986148238190257,-0.33403711074014636,shallow,95,0.005992607484699577,2.1768647437804862,1,0
LAT43.0_LON-39.3,-0.33202884119813486,-0.3683346902264365,-0.29572299216983344,deep,4500,0.00025750578635794544,0.9414895265670021,0,0
LAT36.8_LON-33.8,-0.3355698495433881,-0.367079444809565,-0.3040602542772112,deep,4200,0.019536852051939765,-0.08382345849105069,0,0
LAT50.3_LON1.2,-0.34414094620373464,-0.35317729247424745,-0.3351045999332215,shallow,60,0.1753642394856995,1.7484206614539999,1,0
LAT52.3_LON2.8,-0.34343930009261037,-0.35238103651626596,-0.3344975636689548,shallow,95,0.38440855644145505,1.7832188562248736,1,0
LAT56.5_LON5.0,-0.3432650003121945,-0.35424867079417827,-0.33228132983021047,shallow,95,0.008959521979693295,1.5529023870835643,1,1
LAT50.1_LON-0.3,-0.3476243546679124,-0.3531163216319646,-0.34213238770386023,shallow,60,0.1838227447723703,1.5746010440986073,1,0
LAT54.0_LON5.3,-0.3444531839038093,-0.35604342307883685,-0.33286294472878175,shallow,95,0.4506631158857911,1.2924950802400526,1,0
LAT55.6_LON5.8,-0.3470961345442717,-0.35251057709050654,-0.34168169199803705,shallow,95,0.4981617375650774,1.426915463205061,1,0
LAT40.2_LON-37.2,-0.3374543236138123,-0.35188189816345605,-0.32302674906416884,deep,4500,0.0249360766376406,0.6736729618697956,0,0
LAT57.3_LON6.6,-0.34350536147804134,-0.35226959268623603,-0.33474113026984664,shallow,95,0.0806105070337916,1.6425771836131982,1,0
LAT49.4_LON-0.7,-0.34298761843349146,-0.3497872797722548,-0.3361879570947282,shallow,60,9.843679293057066,-2.1826723485169244,1,0
LAT52.5_LON3.7,-0.34691615256903685,-0.3563989457297168,-0.3374333594083568,shallow,95,0.1295366064418012,1.3057937733020042,1,0
LAT54.5_LON5.9,-0.34387229352107446,-0.35601231643505216,-0.33173227060709665,shallow,95,0.4272804708941142,1.4628249412745347,1,1
LAT49.4_LON-2.1,-0.34387983166694075,-0.3520863179197909,-0.3356733454140905,shallow,60,0.12599590187937948,1.5583825799134683,1,0
LAT54.3_LON6.3,-0.342106089954112,-0.34938321170457914,-0.3348289682036448,shallow,95,0.12373992727280876,1.3973581497322787,1,0
LAT55.3_LON6.2,-0.34644023504809085,-0.3560839315212743,-0.3367965385749074,shallow,95,0.033251834151439036,2.068372192296142,1,1
LAT55.4_LON4.3,-0.3441872985962349,-0.35286934504437295,-0.3355052521480968,shallow,95,0.13567755965125047,1.669317350357835,1,0
LAT37.4_LON-37.4,-0.3446728254439981,-0.35317218825621877,-0.3361734626317775,deep,4200,0.010095906210794665,0.313315700504244,0,0
LAT48.1_LON-4.6,-0.34256222215655807,-0.34897365029393485,-0.3361507940191811,shallow,60,0.2206824589087592,1.9050958901083634,1,0
LAT56.9_LON6.2,-0.34662497253883867,-0.35146084045464615,-0.3417891046230313,shallow,95,0.31965984605212505,2.1564566509875993,1,0
LAT55.5_LON8.0,-0.34367549292289734,-0.3536443976335904,-0.3337065882122043,shallow,95,0.08982473582390418,1.7678228297673921,1,0
LAT50.8_LON1.5,-0.34428476774585853,-0.3543265774755482,-0.33424295801616877,shallow,60,0.3280119902531262,1.4962779652295843,1,0
LAT50.0_LON-4.9,-0.3436244594904966,-0.3528077421853311,-0.33444117679566215,shallow,60,0.1440157089725583,2.0117392966349956,1,1
LAT40.5_LON-39.3,-0.3450170816910563,-0.354433998628926,-0.33560016475318666,deep,4500,0.00589464332684601,0.05379614796238863,0,0
LAT57.3_LON6.7,-0.34794382475694624,-0.3560435089016906,-0.33984414061220186,shallow,95,0.09360335334111314,1.8379801584232212,1,0
LAT52.8_LON5.3,-0.3433903551493094,-0.35351560917986213,-0.3332651011187564,shallow,95,0.18042198900688217,1.7198104170502464,1,0
